id,label,randomnumber,organism,UGness
A0A2L2Y7E7,non-LTR,2560,bacterial,nonUG
A0A1W7R627,non-LTR,2561,bacterial,nonUG
A0A821XHH9,non-LTR,2561,bacterial,nonUG
A0A336LGH0,non-LTR,2562,bacterial,nonUG
U5EEF0,non-LTR,2562,bacterial,nonUG
A0A1B6KPU2,non-LTR,2563,bacterial,nonUG
A0A1D2MHK5,non-LTR,2563,bacterial,nonUG
A0A1D2M452,non-LTR,2564,bacterial,nonUG
A0A1D2M5K7,non-LTR,2564,bacterial,nonUG
A0A443Q8B7,non-LTR,2565,bacterial,nonUG
A0A1D2M1I2,non-LTR,2565,bacterial,nonUG
A0A0B2UWN8,non-LTR,2566,bacterial,nonUG
A0A817Y398,non-LTR,2566,bacterial,nonUG
A0A2J7QSL4,non-LTR,2567,bacterial,nonUG
A0A4D5RBE7,non-LTR,2567,bacterial,nonUG
A0A131Y5S4,non-LTR,2568,bacterial,nonUG
A0A293N5E5,non-LTR,2568,bacterial,nonUG
A0A354GFQ4,non-LTR,2569,bacterial,nonUG
A0A224Z9S1,non-LTR,2569,bacterial,nonUG
A0A0N7ZAE4,non-LTR,2570,bacterial,nonUG
A0A147BLS4,non-LTR,2570,bacterial,nonUG
A0A6S7HS30,non-LTR,2571,bacterial,nonUG
A0A7D9ICG5,non-LTR,2571,bacterial,nonUG
A0A7D9HIH5,non-LTR,2572,bacterial,nonUG
A0A7D9IKA8,non-LTR,2572,bacterial,nonUG
A0A2D6S8R1,non-LTR,2573,bacterial,nonUG
A0A6S7H880,non-LTR,2573,bacterial,nonUG
A0A6S7GAT1,non-LTR,2574,bacterial,nonUG
A0A7D9IJM9,non-LTR,2574,bacterial,nonUG
A0A354GI06,non-LTR,2575,bacterial,nonUG
A0A2G8JVN9,non-LTR,2575,bacterial,nonUG
A0A3C1S1E8,non-LTR,2576,bacterial,nonUG
A0A354GG70,non-LTR,2576,bacterial,nonUG
A0A3B1IW78,non-LTR,2577,bacterial,nonUG
A0A1X7T9M2,non-LTR,2577,bacterial,nonUG
A0A814U6D3,non-LTR,2578,bacterial,nonUG
A0A7R9X1W3,non-LTR,2578,bacterial,nonUG
A0A1W0WKI1,non-LTR,2579,bacterial,nonUG
A0A6P4Z017,non-LTR,2579,bacterial,nonUG
A0A7M7GHW9,non-LTR,2580,bacterial,nonUG
A0A226CYW6,non-LTR,2580,bacterial,nonUG
A0A0P4VNJ5,non-LTR,2581,bacterial,nonUG
A0A7D9DJ11,non-LTR,2581,bacterial,nonUG
A0A2B4R643,non-LTR,2582,bacterial,nonUG
A0A2B4RBZ9,non-LTR,2582,bacterial,nonUG
A0A6S7GB89,non-LTR,2583,bacterial,nonUG
A0A2B4SH28,non-LTR,2583,bacterial,nonUG
A0A6S7KUE5,non-LTR,2584,bacterial,nonUG
A0A6S7GDK5,non-LTR,2584,bacterial,nonUG
A0A7D9LYH7,non-LTR,2585,bacterial,nonUG
A0A6S7K2V9,non-LTR,2585,bacterial,nonUG
A0A7D9IEM7,non-LTR,2586,bacterial,nonUG
A0A7D9E8U3,non-LTR,2586,bacterial,nonUG
A0A2B4SH19,non-LTR,2587,bacterial,nonUG
A0A2B4RWY6,non-LTR,2587,bacterial,nonUG
A0A2B8A1T2,non-LTR,2588,bacterial,nonUG
A0A6S7LPG0,non-LTR,2588,bacterial,nonUG
A0A5C6PLB3,non-LTR,2589,bacterial,nonUG
A0A4U5TVZ9,non-LTR,2589,bacterial,nonUG
A0A5C6MG46,non-LTR,2590,bacterial,nonUG
A0A5C6PMW7,non-LTR,2590,bacterial,nonUG
A0A5C6MID7,non-LTR,2591,bacterial,nonUG
A0A3N0YIH4,non-LTR,2591,bacterial,nonUG
A0A4U5TVC9,non-LTR,2592,bacterial,nonUG
A0A6A4SWT2,non-LTR,2592,bacterial,nonUG
A0A3P9JDD6,non-LTR,2593,bacterial,nonUG
A0A5C6N5D5,non-LTR,2593,bacterial,nonUG
A0A671TU97,non-LTR,2594,bacterial,nonUG
A0A3P9KDL8,non-LTR,2594,bacterial,nonUG
A0A0S7J692,non-LTR,2595,bacterial,nonUG
A0A2G8LGI0,non-LTR,2595,bacterial,nonUG
A0A0X3PJB6,non-LTR,2596,bacterial,nonUG
A0A183AT96,non-LTR,2596,bacterial,nonUG
A0A7M3PRG5,non-LTR,2597,bacterial,nonUG
A0A7M3R5X5,non-LTR,2597,bacterial,nonUG
A0A7M3QLG6,non-LTR,2598,bacterial,nonUG
A0A7M3Q3M5,non-LTR,2598,bacterial,nonUG
A0A654GZI6,non-LTR,2599,bacterial,nonUG
A0A0X3PTK8,non-LTR,2599,bacterial,nonUG
A0A7M3RKJ8,non-LTR,2600,bacterial,nonUG
A0A654HHY8,non-LTR,2600,bacterial,nonUG
A0A183WKN5,non-LTR,2601,bacterial,nonUG
A0A6A5DFC9,non-LTR,2601,bacterial,nonUG
A0A6A5D7X5,non-LTR,2602,bacterial,nonUG
A0A075A316,non-LTR,2602,bacterial,nonUG
A0A3R7FQE5,non-LTR,2603,bacterial,nonUG
A0A5J4NF06,non-LTR,2603,bacterial,nonUG
A0A5J4NL39,non-LTR,2604,bacterial,nonUG
A0A6A5D6S9,non-LTR,2604,bacterial,nonUG
E3UJT3,non-LTR,2605,bacterial,nonUG
A0A2I0UDD9,non-LTR,2605,bacterial,nonUG
A0A3M0KTC9,non-LTR,2606,bacterial,nonUG
A0A3M0KNZ2,non-LTR,2606,bacterial,nonUG
K7EZI5,non-LTR,2607,bacterial,nonUG
A0A452IR79,non-LTR,2607,bacterial,nonUG
A0A0P4VNP1,non-LTR,2608,bacterial,nonUG
A0A813Q7I6,non-LTR,2608,bacterial,nonUG
T2MI15,non-LTR,2609,bacterial,nonUG
A0A814MHA3,non-LTR,2609,bacterial,nonUG
A0A3M7Q1R5,non-LTR,2610,bacterial,nonUG
A0A8B6ESY3,non-LTR,2610,bacterial,nonUG
A0A6S7FXZ6,non-LTR,2611,bacterial,nonUG
A0A0B2W6K3,non-LTR,2611,bacterial,nonUG
A0A653CAK4,non-LTR,2612,bacterial,nonUG
A0A6S7J5Q1,non-LTR,2612,bacterial,nonUG
A0A2B4RZT7,non-LTR,2613,bacterial,nonUG
A0A1I8BXN1,non-LTR,2613,bacterial,nonUG
A0A1I8BH41,non-LTR,2614,bacterial,nonUG
A0A6V7VCW0,non-LTR,2614,bacterial,nonUG
A0A6V7V9E4,non-LTR,2615,bacterial,nonUG
E3M2X6,non-LTR,2615,bacterial,nonUG
E3MTB7,non-LTR,2616,bacterial,nonUG
A0A1I8BNX8,non-LTR,2616,bacterial,nonUG
A0A016WDZ7,non-LTR,2617,bacterial,nonUG
A0A016SG83,non-LTR,2617,bacterial,nonUG
A0A016T2J5,non-LTR,2618,bacterial,nonUG
A0A016SDG3,non-LTR,2618,bacterial,nonUG
E3MFY2,non-LTR,2619,bacterial,nonUG
A0A016RTF0,non-LTR,2619,bacterial,nonUG
A0A6V7Y4E6,non-LTR,2620,bacterial,nonUG
A0A7E4W0Y9,non-LTR,2620,bacterial,nonUG
A0A6V7V2N8,non-LTR,2621,bacterial,nonUG
A0A6A5D870,non-LTR,2621,bacterial,nonUG
Q4QQE6,non-LTR,2622,bacterial,nonUG
A0A654HYA0,non-LTR,2622,bacterial,nonUG
A0A0X3PDI4,non-LTR,2623,bacterial,nonUG
A0A016SRC8,non-LTR,2623,bacterial,nonUG
E3LJE4,non-LTR,2624,bacterial,nonUG
A0A6S7H9K6,non-LTR,2624,bacterial,nonUG
A0A2B4SUY9,non-LTR,2625,bacterial,nonUG
A0A6S7J4Y2,non-LTR,2625,bacterial,nonUG
A0A6S7GQ27,non-LTR,2626,bacterial,nonUG
A0A354GHG9,non-LTR,2626,bacterial,nonUG
A0A7D9EUF5,non-LTR,2627,bacterial,nonUG
A0A7D9DX31,non-LTR,2627,bacterial,nonUG
A0A6S7IJ29,non-LTR,2628,bacterial,nonUG
A0A6S7JS01,non-LTR,2628,bacterial,nonUG
A0A6S7KH39,non-LTR,2629,bacterial,nonUG
A0A2B4R9N0,non-LTR,2629,bacterial,nonUG
A0A6S7G2C6,non-LTR,2630,bacterial,nonUG
A0A2B4SKF0,non-LTR,2630,bacterial,nonUG
A0A2B4SVW4,non-LTR,2631,bacterial,nonUG
A0A2B4ST17,non-LTR,2631,bacterial,nonUG
A0A7D9EJD4,non-LTR,2632,bacterial,nonUG
A0A2B4RQM0,non-LTR,2632,bacterial,nonUG
A0A1X7SYG8,non-LTR,2633,bacterial,nonUG
A0A1X7TNB5,non-LTR,2633,bacterial,nonUG
A0A1X7TC86,non-LTR,2634,bacterial,nonUG
A0A7D9JID4,non-LTR,2634,bacterial,nonUG
A0A2P2I115,non-LTR,2635,bacterial,nonUG
A0A7D9JCD4,non-LTR,2635,bacterial,nonUG
A0A7D9J621,non-LTR,2636,bacterial,nonUG
A0A8B6CAI8,non-LTR,2636,bacterial,nonUG
A0A7D9JAK6,non-LTR,2637,bacterial,nonUG
A0A482YR43,non-LTR,2637,bacterial,nonUG
A0A1E1XG83,non-LTR,2638,bacterial,nonUG
A0A6M2D128,non-LTR,2638,bacterial,nonUG
A0A1E1XGZ3,non-LTR,2639,bacterial,nonUG
A0A6S7FS87,non-LTR,2639,bacterial,nonUG
A0A7J7K7S7,non-LTR,2640,bacterial,nonUG
A0A147BBI1,non-LTR,2640,bacterial,nonUG
A0A147BC70,non-LTR,2641,bacterial,nonUG
A0A147BKN8,non-LTR,2641,bacterial,nonUG
A0A1D1ULC4,non-LTR,2642,bacterial,nonUG
A0A1D1V134,non-LTR,2642,bacterial,nonUG
A0A6G0TBS4,non-LTR,2643,bacterial,nonUG
J9KD63,non-LTR,2643,bacterial,nonUG
X1WNB7,non-LTR,2644,bacterial,nonUG
J9M639,non-LTR,2644,bacterial,nonUG
J9LRD1,non-LTR,2645,bacterial,nonUG
A0A6G0ZP59,non-LTR,2645,bacterial,nonUG
J9KU12,non-LTR,2646,bacterial,nonUG
A0A6G0W0S1,non-LTR,2646,bacterial,nonUG
J9KN25,non-LTR,2647,bacterial,nonUG
A0A1Y1MYW8,non-LTR,2647,bacterial,nonUG
J9LS27,non-LTR,2648,bacterial,nonUG
J9KR06,non-LTR,2648,bacterial,nonUG
A0A3S2N4V1,non-LTR,2649,bacterial,nonUG
A0A6G0Y166,non-LTR,2649,bacterial,nonUG
A0A6H5GTC9,non-LTR,2650,bacterial,nonUG
A0A6H5H2C1,non-LTR,2650,bacterial,nonUG
J9LUC1,non-LTR,2651,bacterial,nonUG
J9M2E6,non-LTR,2651,bacterial,nonUG
A0A437ARL8,non-LTR,2652,bacterial,nonUG
A0A6J1NEY6,non-LTR,2652,bacterial,nonUG
A0A437BH80,non-LTR,2653,bacterial,nonUG
A0A1B6IS47,non-LTR,2653,bacterial,nonUG
A0A821KMP4,non-LTR,2654,bacterial,nonUG
D6WP85,non-LTR,2654,bacterial,nonUG
A0A3S2NU52,non-LTR,2655,bacterial,nonUG
A0A811X4S7,non-LTR,2655,bacterial,nonUG
A0A4Y2W2I7,non-LTR,2656,bacterial,nonUG
A0A4Q3ERC2,non-LTR,2656,bacterial,nonUG
A0A4Q3DGZ6,non-LTR,2657,bacterial,nonUG
A0A811WJH2,non-LTR,2657,bacterial,nonUG
A0A821TZM2,non-LTR,2658,bacterial,nonUG
A0A0P6J4T9,non-LTR,2658,bacterial,nonUG
A0A147BKN6,non-LTR,2659,bacterial,nonUG
A0A1B6KA64,non-LTR,2659,bacterial,nonUG
A0A443QAB1,non-LTR,2660,bacterial,nonUG
A0A7S3Z738,non-LTR,2660,bacterial,nonUG
A0A821SDZ2,non-LTR,2661,bacterial,nonUG
A0A3S2L424,non-LTR,2661,bacterial,nonUG
A0A653BGK5,non-LTR,2662,bacterial,nonUG
A0A0P4VTV9,non-LTR,2662,bacterial,nonUG
A0A5B7E6K3,non-LTR,2663,bacterial,nonUG
A0A3D5S1K1,non-LTR,2663,bacterial,nonUG
T2MCE4,non-LTR,2664,bacterial,nonUG
A0A815N215,non-LTR,2664,bacterial,nonUG
A0A815YD27,non-LTR,2665,bacterial,nonUG
A0A814I1F6,non-LTR,2665,bacterial,nonUG
A0A815EGP1,non-LTR,2666,bacterial,nonUG
A0A813PRJ6,non-LTR,2666,bacterial,nonUG
A0A3C1S0P7,non-LTR,2667,bacterial,nonUG
A0A210QEX7,non-LTR,2667,bacterial,nonUG
A0A8B6CX31,non-LTR,2668,bacterial,nonUG
A0A813H2I5,non-LTR,2668,bacterial,nonUG
A0A7S3Y8N4,non-LTR,2669,bacterial,nonUG
A0A838TY53,non-LTR,2669,bacterial,nonUG
A0A812NWK3,non-LTR,2670,bacterial,nonUG
A0A813J2G0,non-LTR,2670,bacterial,nonUG
A0A7S3ZYZ6,non-LTR,2671,bacterial,nonUG
A0A7S0UZD5,non-LTR,2671,bacterial,nonUG
A0A1Q9C6S0,non-LTR,2672,bacterial,nonUG
A0A6J8AI10,non-LTR,2672,bacterial,nonUG
A0A6J8CEI2,non-LTR,2673,bacterial,nonUG
A0A8B6GYV5,non-LTR,2673,bacterial,nonUG
A0A6J7ZSD3,non-LTR,2674,bacterial,nonUG
A0A6J8C6T4,non-LTR,2674,bacterial,nonUG
A0A8B6DHN5,non-LTR,2675,bacterial,nonUG
A0A8B6GMH5,non-LTR,2675,bacterial,nonUG
A0A6J8DSR9,non-LTR,2676,bacterial,nonUG
A0A8B6H376,non-LTR,2676,bacterial,nonUG
A0A8B6C2A5,non-LTR,2677,bacterial,nonUG
A0A8B6HD08,non-LTR,2677,bacterial,nonUG
A0A8B6DKD2,non-LTR,2678,bacterial,nonUG
A0A6J8C8I2,non-LTR,2678,bacterial,nonUG
A0A8B6GQM9,non-LTR,2679,bacterial,nonUG
A0A482YR68,non-LTR,2679,bacterial,nonUG
A0A6J8BU78,non-LTR,2680,bacterial,nonUG
A0A1X7TXX3,non-LTR,2680,bacterial,nonUG
A0A6S7GPW8,non-LTR,2681,bacterial,nonUG
A0A7D9IPC5,non-LTR,2681,bacterial,nonUG
A0A6J8CFK3,non-LTR,2682,bacterial,nonUG
A0A8B6CDT2,non-LTR,2682,bacterial,nonUG
A0A8B6DU25,non-LTR,2683,bacterial,nonUG
A0A6J8EK29,non-LTR,2683,bacterial,nonUG
A0A8B6GVT1,non-LTR,2684,bacterial,nonUG
A0A2H9T4I5,non-LTR,2684,bacterial,nonUG
A0A7M7NA62,non-LTR,2685,bacterial,nonUG
A0A813Z459,non-LTR,2685,bacterial,nonUG
A0A814MUD4,non-LTR,2686,bacterial,nonUG
A0A814CVE6,non-LTR,2686,bacterial,nonUG
A0A3M7T8X5,non-LTR,2687,bacterial,nonUG
A0A3M7SR12,non-LTR,2687,bacterial,nonUG
A0A814NLU6,non-LTR,2688,bacterial,nonUG
A0A814LTG7,non-LTR,2688,bacterial,nonUG
A0A7M5XB23,non-LTR,2689,bacterial,nonUG
A0A3C1S1R4,non-LTR,2689,bacterial,nonUG
A0A0P4VXS2,non-LTR,2690,bacterial,nonUG
A0A3C1S3F5,non-LTR,2690,bacterial,nonUG
A0A3B3I0P1,non-LTR,2691,bacterial,nonUG
A0A819ACS2,non-LTR,2691,bacterial,nonUG
A0A821RZ53,non-LTR,2692,bacterial,nonUG
A0A811WQU5,non-LTR,2692,bacterial,nonUG
A0A7M5VDN7,non-LTR,2693,bacterial,nonUG
B7XBB2,non-LTR,2693,bacterial,nonUG
I1C7T9,non-LTR,2694,bacterial,nonUG
A0A068SI20,non-LTR,2694,bacterial,nonUG
I1BYG8,non-LTR,2695,bacterial,nonUG
I1BK60,non-LTR,2695,bacterial,nonUG
A0A0C9N9H7,non-LTR,2696,bacterial,nonUG
A0A507CQ60,non-LTR,2696,bacterial,nonUG
A0A4Q3L6T2,non-LTR,2697,bacterial,nonUG
A0A177T3Z5,non-LTR,2697,bacterial,nonUG
A0A4Q5NCG8,non-LTR,2698,bacterial,nonUG
A0A1R0GRB3,non-LTR,2698,bacterial,nonUG
A0A1R1YA35,non-LTR,2699,bacterial,nonUG
A0A177T235,non-LTR,2699,bacterial,nonUG
A0A2V3IBZ3,non-LTR,2700,bacterial,nonUG
A0A2V3J4C7,non-LTR,2700,bacterial,nonUG
A0A3P3YK22,non-LTR,2701,bacterial,nonUG
A0A4Q9KUG4,non-LTR,2701,bacterial,nonUG
A0A4Q9KSP2,non-LTR,2702,bacterial,nonUG
A0A812YRY2,non-LTR,2702,bacterial,nonUG
X6P958,non-LTR,2703,bacterial,nonUG
X6LWU8,non-LTR,2703,bacterial,nonUG
X6LPL8,non-LTR,2704,bacterial,nonUG
A0A0F9ZBM3,non-LTR,2704,bacterial,nonUG
A0A1R1YE56,non-LTR,2705,bacterial,nonUG
A0A1R1X253,non-LTR,2705,bacterial,nonUG
L7JX89,non-LTR,2706,bacterial,nonUG
A0A0F9WKS0,non-LTR,2706,bacterial,nonUG
A0A4Q9LJ41,non-LTR,2707,bacterial,nonUG
A0A7S1SJ55,non-LTR,2707,bacterial,nonUG
A0A0L6UZC2,non-LTR,2708,bacterial,nonUG
A0A2N5VC78,non-LTR,2708,bacterial,nonUG
A0A4S4M262,non-LTR,2709,bacterial,nonUG
A0A1M2V943,non-LTR,2709,bacterial,nonUG
A0A1W0E893,non-LTR,2710,bacterial,nonUG
A0A1J5WHQ0,non-LTR,2710,bacterial,nonUG
A0A507CUH4,non-LTR,2711,bacterial,nonUG
M1VM81,non-LTR,2711,bacterial,nonUG
A0A1J5WJX7,non-LTR,2712,bacterial,nonUG
A0A196SB02,non-LTR,2712,bacterial,nonUG
A0A1J5WS33,non-LTR,2713,bacterial,nonUG
A0A522YGS1,non-LTR,2713,bacterial,nonUG
A0A0C2J371,non-LTR,2714,bacterial,nonUG
A0A443QBM7,non-LTR,2714,bacterial,nonUG
A0A2J7PBW9,non-LTR,2715,bacterial,nonUG
A0A813DXZ3,non-LTR,2715,bacterial,nonUG
A0A2D5PF14,non-LTR,2716,bacterial,nonUG
A0A8B6G3C1,non-LTR,2716,bacterial,nonUG
A0A1B7WD97,non-LTR,2717,bacterial,nonUG
A0A6H5JCI7,non-LTR,2717,bacterial,nonUG
A0A7W1H7G4,non-LTR,2718,bacterial,nonUG
A0A3B3H959,non-LTR,2718,bacterial,nonUG
A0A8B6DZK1,non-LTR,2719,bacterial,nonUG
A0A8B6FMQ4,non-LTR,2719,bacterial,nonUG
A0A3M2BJA5,non-LTR,2720,bacterial,nonUG
A0A6V1P5X7,non-LTR,2720,bacterial,nonUG
A0A0G4HC10,non-LTR,2721,bacterial,nonUG
A0A2H9T4I8,non-LTR,2721,bacterial,nonUG
A0A3C1S4H7,non-LTR,2722,bacterial,nonUG
A0A672KW72,non-LTR,2722,bacterial,nonUG
A0A482YPZ5,non-LTR,2723,bacterial,nonUG
A0A6S7FVC4,non-LTR,2723,bacterial,nonUG
A0A023F5J8,non-LTR,2724,bacterial,nonUG
A0A6H5FX46,non-LTR,2724,bacterial,nonUG
A0A6P4F638,non-LTR,2725,bacterial,nonUG
A0A023F6D8,non-LTR,2725,bacterial,nonUG
A0A6L2PBD4,non-LTR,2726,bacterial,nonUG
A0A4Q3DGF7,non-LTR,2726,bacterial,nonUG
A0A1Y1IF39,non-LTR,2727,bacterial,nonUG
A0A2V0PK37,non-LTR,2727,bacterial,nonUG
A0A2P6VSD4,non-LTR,2728,bacterial,nonUG
A0A7S3R9K1,non-LTR,2728,bacterial,nonUG
A0A699YMD7,non-LTR,2729,bacterial,nonUG
A0A4Q3DGJ1,non-LTR,2729,bacterial,nonUG
A0A176WTT6,non-LTR,2730,bacterial,nonUG
A0A284RYV7,non-LTR,2730,bacterial,nonUG
A0A146HLF7,non-LTR,2731,bacterial,nonUG
A0A284QR32,non-LTR,2731,bacterial,nonUG
A0A409W2D9,non-LTR,2732,bacterial,nonUG
A0A409YMP0,non-LTR,2732,bacterial,nonUG
A0A6A4GJQ8,non-LTR,2733,bacterial,nonUG
A0A5E3XHC8,non-LTR,2733,bacterial,nonUG
A0A1M2VLS3,non-LTR,2734,bacterial,nonUG
A0A0E9NNG3,non-LTR,2734,bacterial,nonUG
S8AMW5,non-LTR,2735,bacterial,nonUG
A0A147BJ97,non-LTR,2735,bacterial,nonUG
A0A4D5RDJ2,non-LTR,2736,bacterial,nonUG
A0A1E1XHE2,non-LTR,2736,bacterial,nonUG
A0A224XHE7,non-LTR,2737,bacterial,nonUG
A0A0J7KCF7,non-LTR,2737,bacterial,nonUG
A0A6J0CEE4,non-LTR,2738,bacterial,nonUG
A0A6J0CDS4,non-LTR,2738,bacterial,nonUG
A0A0A9XSX7,non-LTR,2739,bacterial,nonUG
A0A6H5IEM9,non-LTR,2739,bacterial,nonUG
A0A6H5G5X2,non-LTR,2740,bacterial,nonUG
A0A224XIG8,non-LTR,2740,bacterial,nonUG
A0A023F6C8,non-LTR,2741,bacterial,nonUG
A0A6H5GML3,non-LTR,2741,bacterial,nonUG
A0A226DD11,non-LTR,2742,bacterial,nonUG
A0A226EC95,non-LTR,2742,bacterial,nonUG
A0A226DD09,non-LTR,2743,bacterial,nonUG
A0A1D2MAZ3,non-LTR,2743,bacterial,nonUG
A0A226EW43,non-LTR,2744,bacterial,nonUG
A0A226DU66,non-LTR,2744,bacterial,nonUG
T1IHP6,non-LTR,2745,bacterial,nonUG
T1J142,non-LTR,2745,bacterial,nonUG
A0A6V7J383,non-LTR,2746,bacterial,nonUG
A0A0J7KAU6,non-LTR,2746,bacterial,nonUG
A0A4S2KV36,non-LTR,2747,bacterial,nonUG
A0A6H5HZB8,non-LTR,2747,bacterial,nonUG
A0A670HNL2,non-LTR,2748,bacterial,nonUG
A0A670ILX9,non-LTR,2748,bacterial,nonUG
A0A6J2XFY6,non-LTR,2749,bacterial,nonUG
A0A0N7Z9T7,non-LTR,2749,bacterial,nonUG
A0A6A5E508,non-LTR,2750,bacterial,nonUG
A0A6A5DBC0,non-LTR,2750,bacterial,nonUG
A0A6A5DV39,non-LTR,2751,bacterial,nonUG
A0A6A5D8V5,non-LTR,2751,bacterial,nonUG
A0A419QH19,non-LTR,2752,bacterial,nonUG
A0A074ZVF8,non-LTR,2752,bacterial,nonUG
A0A419PML3,non-LTR,2753,bacterial,nonUG
A0A5J4NHR8,non-LTR,2753,bacterial,nonUG
A0A654GKU6,non-LTR,2754,bacterial,nonUG
H3ABK0,non-LTR,2754,bacterial,nonUG
A0A3B3HVR8,non-LTR,2755,bacterial,nonUG
A0A6A5D7R0,non-LTR,2755,bacterial,nonUG
A0A433SM46,non-LTR,2756,bacterial,nonUG
A0A6J8AWR3,non-LTR,2756,bacterial,nonUG
A0A2B4S413,non-LTR,2757,bacterial,nonUG
A0A811X2E2,non-LTR,2757,bacterial,nonUG
A0A6J2XZR8,non-LTR,2758,bacterial,nonUG
A0A433TJL7,non-LTR,2758,bacterial,nonUG
A0A2B4RE56,non-LTR,2759,bacterial,nonUG
A0A6F9D8K7,non-LTR,2759,bacterial,nonUG
A0A2G9UVK2,non-LTR,2760,bacterial,nonUG
A0A6G0VWE7,non-LTR,2760,bacterial,nonUG
J9LV02,non-LTR,2761,bacterial,nonUG
J9L287,non-LTR,2761,bacterial,nonUG
A0A6G0YT78,non-LTR,2762,bacterial,nonUG
A0A6G0Y452,non-LTR,2762,bacterial,nonUG
J9KIG6,non-LTR,2763,bacterial,nonUG
J9LEB5,non-LTR,2763,bacterial,nonUG
A0A6G0Y0S1,non-LTR,2764,bacterial,nonUG
A0A2P8YI77,non-LTR,2764,bacterial,nonUG
A0A1Y1LWA9,non-LTR,2765,bacterial,nonUG
J9M0P4,non-LTR,2765,bacterial,nonUG
J9LNA1,non-LTR,2766,bacterial,nonUG
A0A7R8ULT0,non-LTR,2766,bacterial,nonUG
A0A6J1QHX6,non-LTR,2767,bacterial,nonUG
A0A0P8YCI9,non-LTR,2767,bacterial,nonUG
A0A3L8DXX9,non-LTR,2768,bacterial,nonUG
A0A2P8Z3H5,non-LTR,2768,bacterial,nonUG
A0A3Q0JJS5,non-LTR,2769,bacterial,nonUG
A0A016TPK0,non-LTR,2769,bacterial,nonUG
A0A815KXJ2,non-LTR,2770,bacterial,nonUG
A0A3B1JXQ2,non-LTR,2770,bacterial,nonUG
H3B0L2,non-LTR,2771,bacterial,nonUG
A0A2G8KGL8,non-LTR,2771,bacterial,nonUG
A0A654HY30,non-LTR,2772,bacterial,nonUG
A0A183T7C0,non-LTR,2772,bacterial,nonUG
A0A7M7NHT1,non-LTR,2773,bacterial,nonUG
A0A3R7MGU0,non-LTR,2773,bacterial,nonUG
A0A7D9IPZ0,non-LTR,2774,bacterial,nonUG
A0A2B4S4K3,non-LTR,2774,bacterial,nonUG
A0A2H1W991,non-LTR,2775,bacterial,nonUG
A0A6H5JBI6,non-LTR,2775,bacterial,nonUG
A0A6H5L1F1,non-LTR,2776,bacterial,nonUG
A0A1Q9DQD8,non-LTR,2776,bacterial,nonUG
A0A0G4GUQ4,non-LTR,2777,bacterial,nonUG
A0A6A7FV80,non-LTR,2777,bacterial,nonUG
A0A7I4YIW4,non-LTR,2778,bacterial,nonUG
A0A7I4YFB8,non-LTR,2778,bacterial,nonUG
A0A0B1T3V1,non-LTR,2779,bacterial,nonUG
A0A7I5EAP1,non-LTR,2779,bacterial,nonUG
A0A2H2ITH9,non-LTR,2780,bacterial,nonUG
A0A7I4YYS9,non-LTR,2780,bacterial,nonUG
A0A0B2W179,non-LTR,2781,bacterial,nonUG
A0A7I5EB76,non-LTR,2781,bacterial,nonUG
A0A016S3I7,non-LTR,2782,bacterial,nonUG
A0A0B1TFM8,non-LTR,2782,bacterial,nonUG
G0MZ46,non-LTR,2783,bacterial,nonUG
A0A4U5LRM8,non-LTR,2783,bacterial,nonUG
A0A016SCZ1,non-LTR,2784,bacterial,nonUG
A0A6J2XXC5,non-LTR,2784,bacterial,nonUG
A0A3S2LNU0,non-LTR,2785,bacterial,nonUG
A0A2G8K4F2,non-LTR,2785,bacterial,nonUG
A0A1S3HCU5,non-LTR,2786,bacterial,nonUG
A0A821UEX6,non-LTR,2786,bacterial,nonUG
A0A4C1WQ80,non-LTR,2787,bacterial,nonUG
A0A821PJN1,non-LTR,2787,bacterial,nonUG
A0A016UTS3,non-LTR,2788,bacterial,nonUG
A0A4C1Z4Y5,non-LTR,2788,bacterial,nonUG
A0A4C1WQ35,non-LTR,2789,bacterial,nonUG
A0A4C1TPF2,non-LTR,2789,bacterial,nonUG
A0A3P9KK69,non-LTR,2790,bacterial,nonUG
A0A023EWU8,non-LTR,2790,bacterial,nonUG
A0A7E4VR27,non-LTR,2791,bacterial,nonUG
A0A811KYA2,non-LTR,2791,bacterial,nonUG
A0A016WVK2,non-LTR,2792,bacterial,nonUG
A0A1I8D0L3,non-LTR,2792,bacterial,nonUG
A0A0N5BIM8,non-LTR,2793,bacterial,nonUG
A0A0N5BFQ2,non-LTR,2793,bacterial,nonUG
A0A1I8CCJ3,non-LTR,2794,bacterial,nonUG
A0A0N4ZZQ8,non-LTR,2794,bacterial,nonUG
C5KLC5,non-LTR,2795,bacterial,nonUG
C5L570,non-LTR,2795,bacterial,nonUG
A0A2H2HZU7,non-LTR,2796,bacterial,nonUG
A0A2D4RYI1,non-LTR,2796,bacterial,nonUG
A0A0K0DVT6,non-LTR,2797,bacterial,nonUG
A0A0N5B4Q1,non-LTR,2797,bacterial,nonUG
A0A0N5B5Y1,non-LTR,2798,bacterial,nonUG
A0A0S4J5D3,non-LTR,2798,bacterial,nonUG
A0A2A4YK05,non-LTR,2799,bacterial,nonUG
A0A6I1JUY3,non-LTR,2799,bacterial,nonUG
A0A498M6E7,non-LTR,2800,bacterial,nonUG
A0A2D7SNV8,non-LTR,2800,bacterial,nonUG
A0A354GIV0,non-LTR,2801,bacterial,nonUG
